 @relation BaseImagens

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute x118 numeric
@attribute x119 numeric
@attribute x120 numeric
@attribute x121 numeric
@attribute x122 numeric
@attribute x123 numeric
@attribute x124 numeric
@attribute x125 numeric
@attribute x126 numeric
@attribute x127 numeric
@attribute x128 numeric
@attribute x129 numeric
@attribute x130 numeric
@attribute x131 numeric
@attribute x132 numeric
@attribute x133 numeric
@attribute x134 numeric
@attribute x135 numeric
@attribute x136 numeric
@attribute x137 numeric
@attribute x138 numeric
@attribute x139 numeric
@attribute x140 numeric
@attribute x141 numeric
@attribute x142 numeric
@attribute x143 numeric
@attribute x144 numeric
@attribute x145 numeric
@attribute x146 numeric
@attribute x147 numeric
@attribute x148 numeric
@attribute x149 numeric
@attribute x150 numeric
@attribute x151 numeric
@attribute x152 numeric
@attribute x153 numeric
@attribute x154 numeric
@attribute x155 numeric
@attribute x156 numeric
@attribute x157 numeric
@attribute x158 numeric
@attribute x159 numeric
@attribute x160 numeric
@attribute x161 numeric
@attribute x162 numeric
@attribute x163 numeric
@attribute x164 numeric
@attribute x165 numeric
@attribute x166 numeric
@attribute x167 numeric
@attribute x168 numeric

Cisto_T1_1.jpg,cisto

@attribute class {Cisto,Lesao_Benigna,Lesao_Maligna,Sem_Lesao}
@data
 0.16084, 0.72857, 0.54061, 0.40336, 0.35897, 0.49940, 0.74879, 0.71565, 0.71142, 0.73348, 0.68190, 0.43701, 0.93805, 0.16259, 0.79948, 0.56913, 0.40336, 0.38730, 0.49931, 0.74343, 0.71193, 0.69990, 0.80508, 0.64062, 0.45155, 0.95775, 0.16753, 0.77565, 0.64275, 0.40333, 0.45284, 0.50023, 0.74906, 0.69857, 0.68527, 0.78063, 0.57456, 0.43540, 0.94100, 0.16385, 0.81201, 0.55615, 0.40330, 0.36505, 0.50114, 0.74171, 0.70972, 0.69604, 0.81802, 0.66149, 0.45706, 0.95768, 0.83652, 0.38955, 0.54980, 0.04347, 0.81752, 0.60507, 0.84254, 0.63778, 0.11764, 0.27310, 0.08508, 0.42365, 0.60213, 0.59576, 0.48904, 0.08229, 0.36286, 0.78425, 0.58562, 0.60666, 0.82348, 0.49145, 0.21479, 0.86546, 0.13840, 0.48956, 0.00666, 0.42596, 0.59513, 0.59073, 0.29148, 0.30081, 0.58133, 0.63747, 0.32977, 0.52522, 0.68546, 0.62388, 0.69333, 0.43473, 0.39837, 0.67065, 0.43150, 0.31457, 0.88896, 0.56906, 0.50857, 0.71746, 0.52523, 0.65455, 0.62411, 0.70345, 0.45466, 0.40913, 0.52525, 0.47280, 0.30143, 0.92512, 0.58571, 0.44568, 0.83228, 0.52524, 0.66973, 0.62384, 0.69876, 0.42843, 0.40661, 0.47794, 0.44024, 0.28138, 0.88683, 0.56331, 0.52613, 0.62264, 0.52524, 0.62556, 0.62378, 0.70238, 0.45953, 0.41813, 0.53951, 0.51201, 0.29988, 0.92760, 0.33719, 0.47957, 0.73425, 0.54231, 0.51311, 0.62289, 0.43728, 0.44043, 0.40632, 0.27757, 0.66456, 0.62650, 0.07255, 0.09093, 0.47283, 0.44433, 0.37765, 0.24520, 0.48984, 0.24831, 0.46737, 0.54852, 0.35853, 0.58275, 0.57208, 0.48514, 0.64927, 0.05517, 0.70129, 0.60545, 0.78727, 0.39284,Lesao_Benigna
 0.58368, 0.02248, 0.97136, 0.86648, 0.85788, 0.88358, 0.32247, 0.35978, 0.33845, 0.02280, 0.17615, 0.28405, 0.28392, 0.58755, 0.01070, 0.98195, 0.86652, 0.89476, 0.88251, 0.32919, 0.35890, 0.32852, 0.01058, 0.11442, 0.28730, 0.32234, 0.58663, 0.01108, 0.97994, 0.86652, 0.83199, 0.88265, 0.32563, 0.36757, 0.34368, 0.01157, 0.18892, 0.33182, 0.32577, 0.58874, 0.01652, 0.97607, 0.86651, 0.80300, 0.88279, 0.32832, 0.36637, 0.33945, 0.01605, 0.22554, 0.31843, 0.35415, 0.89389, 0.65525, 0.51757, 0.59640, 0.60275, 0.49428, 0.28231, 0.10242, 0.18907, 0.52981, 0.71916, 0.65053, 0.67184, 0.65213, 0.52033, 0.64355, 0.02504, 0.18161, 0.32259, 0.24301, 0.16716, 0.74448, 0.81877, 0.55615, 0.70863, 0.68371, 0.00144, 0.99298, 0.60833, 0.44468, 0.48211, 0.55379, 0.77852, 0.16276, 0.65545, 0.12203, 0.81812, 0.22855, 0.24489, 0.26196, 0.25208, 0.16964, 0.26993, 0.54066, 0.82350, 0.77360, 0.11405, 0.91220, 0.12204, 0.80430, 0.22860, 0.24803, 0.26864, 0.26021, 0.11749, 0.29726, 0.56880, 0.86704, 0.76082, 0.18493, 0.58436, 0.12203, 0.70153, 0.22886, 0.22271, 0.27611, 0.29004, 0.20818, 0.40539, 0.67485, 0.86767, 0.75491, 0.21638, 0.51982, 0.12204, 0.73514, 0.22878, 0.22639, 0.28769, 0.28489, 0.21777, 0.39755, 0.64379, 0.89059, 0.15753, 0.66194, 0.13402, 0.31122, 0.25099, 0.20535, 0.32043, 0.60929, 0.10289, 0.39136, 0.14978, 0.04137, 0.02105, 0.55324, 0.32777, 0.48043, 0.00000, 0.00048, 0.21303, 0.17128, 0.29279, 0.14845, 0.04952, 0.40132, 0.09699, 0.21632, 0.07498, 0.25004, 0.67262, 0.23482, 0.14023, 0.11947,Lesao_Benigna
 0.24763, 0.13398, 0.77934, 0.49872, 0.33506, 0.56828, 0.14619, 0.62320, 0.60547, 0.13122, 0.62056, 0.44148, 0.93959, 0.24267, 0.11192, 0.82440, 0.49873, 0.37485, 0.56804, 0.14637, 0.62006, 0.59308, 0.10673, 0.55593, 0.46074, 0.95656, 0.25428, 0.09697, 0.85910, 0.49878, 0.44466, 0.56655, 0.14826, 0.60714, 0.58095, 0.09423, 0.50766, 0.44201, 0.94243, 0.24758, 0.09601, 0.84546, 0.49884, 0.42639, 0.56503, 0.15069, 0.61397, 0.58296, 0.09217, 0.52479, 0.44848, 0.95414, 0.54794, 0.70765, 0.67235, 0.05298, 0.52853, 0.23835, 0.64314, 0.13164, 0.14057, 0.35125, 0.49016, 0.32475, 0.36685, 0.56267, 0.72786, 0.44761, 0.28149, 0.36331, 0.21741, 0.23264, 0.45792, 0.48727, 0.45783, 0.73776, 0.68245, 0.79457, 0.37180, 0.44898, 0.99122, 0.44263, 0.55207, 0.44809, 0.46441, 0.76970, 0.18956, 0.62053, 0.42709, 0.76360, 0.71704, 0.60227, 0.58139, 0.74439, 0.74336, 0.53986, 0.98471, 0.45362, 0.64765, 0.49303, 0.62061, 0.41980, 0.76113, 0.71312, 0.62397, 0.58110, 0.60525, 0.76728, 0.50206, 0.99072, 0.46769, 0.52622, 0.72577, 0.62054, 0.39575, 0.76328, 0.72843, 0.59556, 0.58868, 0.50613, 0.75319, 0.49186, 0.98301, 0.45531, 0.58888, 0.55858, 0.62058, 0.42494, 0.76188, 0.73157, 0.62238, 0.58245, 0.55351, 0.76794, 0.47593, 0.98989, 0.59894, 0.95478, 0.37743, 0.36800, 0.09484, 0.22693, 0.49763, 0.53162, 0.04095, 0.30950, 0.53578, 0.15210, 0.37545, 0.28668, 0.98084, 0.40463, 0.28927, 0.02362, 0.25531, 0.06095, 0.49179, 0.16403, 0.59911, 0.27033, 0.42552, 0.63358, 0.37746, 0.32215, 0.76342, 0.33975, 0.13396, 1.00000,Lesao_Benigna
 0.22642, 0.11773, 0.85745, 0.62218, 0.43846, 0.67990, 0.29012, 0.61887, 0.59561, 0.11632, 0.51947, 0.32317, 0.80345, 0.22448, 0.10339, 0.88548, 0.62221, 0.44166, 0.67911, 0.29363, 0.62123, 0.58948, 0.09947, 0.50129, 0.34409, 0.84935, 0.23299, 0.09758, 0.90220, 0.62218, 0.47004, 0.68014, 0.29231, 0.61057, 0.58301, 0.09525, 0.48451, 0.33258, 0.81849, 0.22828, 0.09798, 0.88957, 0.62214, 0.44809, 0.68119, 0.29408, 0.61410, 0.58060, 0.09461, 0.50000, 0.33802, 0.84329, 0.67038, 0.75434, 0.68207, 0.21789, 0.73203, 0.33119, 0.65299, 0.16222, 0.29799, 0.18338, 0.14684, 0.22779, 0.51470, 0.41215, 0.52294, 0.38516, 0.19732, 0.52722, 0.15323, 0.17456, 0.34853, 0.57476, 0.34377, 0.55635, 0.47113, 0.63089, 0.56753, 0.34344, 0.67384, 0.52218, 0.20746, 0.52816, 0.45446, 0.74464, 0.17700, 0.58763, 0.45864, 0.72570, 0.67658, 0.60017, 0.56972, 0.72765, 0.70928, 0.55429, 0.98365, 0.43617, 0.64674, 0.42642, 0.58765, 0.42046, 0.72513, 0.66747, 0.62628, 0.57866, 0.60593, 0.76602, 0.54094, 0.99111, 0.45315, 0.56877, 0.57971, 0.58757, 0.39764, 0.72785, 0.67935, 0.60077, 0.58636, 0.54833, 0.75295, 0.52619, 0.98371, 0.43069, 0.64523, 0.39831, 0.58760, 0.39274, 0.72676, 0.67278, 0.63107, 0.58828, 0.60397, 0.80356, 0.54167, 0.99128, 0.51704, 0.85584, 0.33360, 0.15085, 0.17387, 0.28131, 0.37515, 0.41887, 0.64402, 0.08550, 0.19556, 0.31642, 1.00000, 0.04118, 0.71424, 0.22429, 0.06325, 0.79410, 0.13530, 0.48511, 0.84861, 0.59688, 0.32508, 0.51423, 0.28162, 0.38318, 0.73473, 0.27878, 0.78010, 1.00000, 0.78636, 0.54576,Lesao_Benigna
 0.64880, 0.40726, 0.63018, 0.88643, 0.66173, 0.90359, 0.44633, 0.35389, 0.35684, 0.41613, 0.38733, 0.40658, 0.33159, 0.64391, 0.46043, 0.63793, 0.88643, 0.69922, 0.90351, 0.44243, 0.35171, 0.35425, 0.47317, 0.33330, 0.41723, 0.39103, 0.65198, 0.50954, 0.65472, 0.88648, 0.73743, 0.90253, 0.44261, 0.33938, 0.34224, 0.52011, 0.28390, 0.41657, 0.32995, 0.64018, 0.46546, 0.62875, 0.88652, 0.66522, 0.90154, 0.44133, 0.35619, 0.35915, 0.47847, 0.37372, 0.42823, 0.40464, 0.90859, 0.82623, 0.85634, 0.27240, 0.57056, 0.30646, 0.74074, 0.25184, 0.54072, 0.23742, 0.39777, 0.33723, 0.74996, 0.47903, 0.78391, 0.62996, 0.22572, 0.16152, 0.33215, 0.29797, 0.35861, 0.79950, 0.56657, 0.62037, 0.74212, 0.63205, 0.52054, 0.41792, 0.42505, 0.18447, 0.54678, 0.49207, 0.74637, 0.45635, 0.37743, 0.23643, 0.78886, 0.39839, 0.49266, 0.29045, 0.26908, 0.48743, 0.31090, 0.33705, 0.77125, 0.73726, 0.39579, 0.61707, 0.23643, 0.77336, 0.39880, 0.48902, 0.30383, 0.27535, 0.42137, 0.33305, 0.34854, 0.82075, 0.74713, 0.38099, 0.63129, 0.23642, 0.77775, 0.39910, 0.48219, 0.28435, 0.27551, 0.42182, 0.31232, 0.34464, 0.77251, 0.72943, 0.43231, 0.49323, 0.23642, 0.74247, 0.39925, 0.48340, 0.31245, 0.28614, 0.45466, 0.37772, 0.35791, 0.83103, 0.01113, 0.44253, 0.08822, 0.64189, 0.25675, 0.36103, 0.64667, 0.31709, 0.24635, 0.26252, 0.26585, 0.72114, 0.09323, 0.18732, 0.15854, 0.52020, 0.03535, 0.41612, 0.33835, 0.46227, 0.52193, 0.21901, 0.51558, 0.28488, 0.38341, 0.51830, 0.02560, 0.20801, 0.35593, 0.43758, 0.38314, 0.25295,Lesao_Benigna
 0.98798, 0.00989, 0.98825, 0.99788, 0.97299, 0.99450, 0.38874, 0.00101, 0.00058, 0.01019, 0.03535, 0.26022, 0.00191, 0.98818, 0.01482, 0.98311, 0.99788, 0.98753, 0.99451, 0.39354, 0.00256, 0.00059, 0.01561, 0.00491, 0.27973, 0.00275, 0.98837, 0.00835, 0.98695, 0.99788, 0.99064, 0.99451, 0.38799, 0.00247, 0.00009, 0.00991, 0.00000, 0.30632, 0.00095, 0.98845, 0.00348, 0.99270, 0.99788, 0.99567, 0.99451, 0.38994, 0.00268, 0.00028, 0.00399, 0.00000, 0.27059, 0.00102, 0.86467, 0.97192, 0.79330, 0.35101, 0.68749, 0.30811, 0.56700, 0.19224, 0.72293, 0.11172, 0.71537, 0.39798, 0.79438, 0.40622, 0.85275, 0.61161, 0.01814, 0.18026, 0.01287, 0.15772, 0.31057, 0.74575, 0.74076, 0.53774, 0.99577, 0.69862, 0.46056, 0.41908, 0.59994, 0.31226, 0.59851, 0.35565, 1.00000, 0.02638, 0.90868, 0.00000, 1.00000, 0.01059, 0.13355, 0.00000, 0.00000, 0.03018, 0.00000, 0.17119, 0.00000, 1.00000, 0.03406, 0.93121, 0.00000, 1.00000, 0.01087, 0.12783, 0.00000, 0.00000, 0.04681, 0.00000, 0.22953, 0.00000, 1.00000, 0.05628, 0.74129, 0.00000, 1.00000, 0.01106, 0.11164, 0.00000, 0.00000, 0.09967, 0.00000, 0.25914, 0.00000, 1.00000, 0.03101, 0.94045, 0.00000, 1.00000, 0.01111, 0.13151, 0.00000, 0.00000, 0.03707, 0.00000, 0.18324, 0.00000, 0.09988, 0.48779, 0.35292, 0.32621, 0.16786, 0.14611, 0.34695, 0.74615, 0.08063, 0.09117, 0.15453, 0.24618, 0.15770, 0.33009, 0.24188, 0.54907, 0.10405, 0.15581, 0.26306, 0.39529, 0.76698, 0.16318, 0.12451, 0.01253, 0.08176, 0.13232, 0.15743, 0.28536, 0.32828, 0.35511, 0.19482, 0.45991,Lesao_Benigna
 1.00000, 0.00985, 0.98796, 1.00000, 0.97878, 1.00000, 0.38052, 0.00000, 0.00000, 0.01017, 0.02798, 0.27550, 0.00000, 1.00000, 0.01107, 0.98579, 1.00000, 1.00000, 1.00000, 0.38534, 0.00000, 0.00000, 0.01179, 0.00000, 0.29165, 0.00000, 1.00000, 0.00713, 0.98729, 1.00000, 1.00000, 1.00000, 0.37981, 0.00000, 0.00000, 0.00874, 0.00146, 0.32064, 0.00000, 1.00000, 0.00457, 0.99124, 1.00000, 1.00000, 1.00000, 0.38170, 0.00000, 0.00000, 0.00517, 0.00460, 0.28257, 0.00000, 0.85351, 1.00000, 0.74944, 0.39742, 0.62351, 0.31840, 0.53528, 0.29854, 0.78137, 0.09672, 0.72409, 0.46908, 0.82008, 0.39433, 0.83227, 0.73777, 0.18660, 0.33417, 0.16258, 0.24402, 0.23143, 0.71780, 0.78622, 0.49445, 1.00000, 0.81286, 0.21948, 0.71807, 0.34687, 0.49349, 0.43176, 0.45166, 0.97921, 0.01113, 0.92295, 0.00036, 0.99363, 0.00000, 0.09885, 0.02308, 0.02103, 0.01268, 0.01106, 0.28053, 0.14157, 0.98030, 0.00000, 1.00000, 0.00036, 0.98370, 0.00000, 0.09623, 0.02049, 0.02351, 0.00648, 0.03042, 0.34018, 0.17042, 0.98153, 0.01332, 0.83696, 0.00037, 0.98057, 0.00000, 0.08074, 0.02025, 0.02395, 0.05220, 0.03400, 0.37061, 0.15758, 0.97983, 0.00000, 1.00000, 0.00037, 0.98063, 0.00000, 0.09883, 0.02186, 0.02410, 0.00000, 0.03561, 0.30261, 0.17114, 0.08260, 0.52548, 0.53222, 0.55692, 0.41958, 0.12151, 0.37942, 0.88673, 0.35011, 0.43220, 0.37837, 0.10686, 0.16235, 0.43522, 0.38610, 0.76464, 0.07400, 0.16425, 0.21841, 0.24197, 0.15174, 0.21438, 0.13890, 0.14197, 0.00000, 0.39143, 0.16423, 0.19636, 0.32907, 0.32681, 0.37651, 0.03524,Lesao_Benigna
 0.71292, 0.01919, 0.98777, 0.77657, 0.88068, 0.82456, 0.61391, 0.23899, 0.22784, 0.01950, 0.15325, 0.27074, 0.16658, 0.71614, 0.01588, 0.99466, 0.77657, 0.90292, 0.82443, 0.62297, 0.23803, 0.22233, 0.01605, 0.11795, 0.27850, 0.19714, 0.71360, 0.01516, 0.99498, 0.77658, 0.88356, 0.82423, 0.61652, 0.24235, 0.22924, 0.01617, 0.14123, 0.30438, 0.19037, 0.71373, 0.01488, 0.99521, 0.77659, 0.87767, 0.82403, 0.62097, 0.24141, 0.22538, 0.01503, 0.15046, 0.28049, 0.20679, 0.93026, 0.60663, 0.88181, 0.21789, 0.99597, 0.29749, 0.61769, 0.48580, 0.15154, 0.60555, 0.30100, 0.35747, 0.65188, 0.67131, 0.54431, 0.26584, 0.57798, 0.43899, 1.00000, 0.21528, 0.12899, 0.84602, 0.47004, 0.97443, 0.37329, 0.36656, 0.37520, 0.53346, 0.58197, 0.31007, 0.38674, 0.87831, 0.85868, 0.14464, 0.69847, 0.07434, 0.87531, 0.17061, 0.24337, 0.17303, 0.16594, 0.15434, 0.19089, 0.43066, 0.64417, 0.84980, 0.13347, 0.82595, 0.07435, 0.85503, 0.17032, 0.23868, 0.18543, 0.17600, 0.14395, 0.22470, 0.48582, 0.71103, 0.84850, 0.16800, 0.63835, 0.07434, 0.80798, 0.17138, 0.22134, 0.18392, 0.18817, 0.20128, 0.26927, 0.53806, 0.69295, 0.84382, 0.15864, 0.71393, 0.07435, 0.83568, 0.17106, 0.23586, 0.19150, 0.18282, 0.16608, 0.25562, 0.48384, 0.71983, 0.06720, 0.67923, 0.11093, 0.02864, 0.13104, 0.00572, 0.05077, 0.68105, 0.26329, 0.27907, 0.55407, 0.28409, 0.10881, 0.29687, 0.81898, 0.35629, 0.00664, 0.00000, 0.07458, 0.06708, 0.15427, 0.00000, 0.04978, 0.05632, 0.35297, 0.24628, 0.64615, 0.56067, 0.89564, 0.50070, 0.46541, 0.31895,Lesao_Benigna
 0.56984, 0.40385, 0.58402, 0.88495, 0.60268, 0.91746, 0.36210, 0.38958, 0.39929, 0.41154, 0.43989, 0.38830, 0.39829, 0.56528, 0.45761, 0.58941, 0.88495, 0.61180, 0.91748, 0.35681, 0.39088, 0.40109, 0.46781, 0.42276, 0.41245, 0.47213, 0.57426, 0.50496, 0.60972, 0.88499, 0.64522, 0.91659, 0.35862, 0.37696, 0.38591, 0.51335, 0.38176, 0.40356, 0.40507, 0.56436, 0.45586, 0.58639, 0.88503, 0.59906, 0.91569, 0.35799, 0.39098, 0.39970, 0.46670, 0.43807, 0.41459, 0.47451, 0.86661, 0.89937, 0.67256, 0.35664, 0.65086, 0.39365, 0.62849, 0.21653, 0.47441, 0.19613, 0.32720, 0.46832, 0.74621, 0.48382, 0.71021, 0.65265, 0.18491, 0.12373, 0.25479, 0.16168, 0.41000, 0.76574, 0.57734, 0.61899, 0.71695, 0.93066, 0.44745, 0.38595, 0.68556, 0.41995, 0.52308, 0.57566, 0.68978, 0.54250, 0.38788, 0.34646, 0.73769, 0.50970, 0.62337, 0.34594, 0.31353, 0.57262, 0.38020, 0.29494, 0.81110, 0.67277, 0.50384, 0.60296, 0.34646, 0.70065, 0.51005, 0.61558, 0.36978, 0.32502, 0.52425, 0.42878, 0.31424, 0.86323, 0.68655, 0.49145, 0.61491, 0.34645, 0.70084, 0.51042, 0.60849, 0.34684, 0.32702, 0.52472, 0.41207, 0.30850, 0.82016, 0.66608, 0.52121, 0.52114, 0.34646, 0.67409, 0.50999, 0.61426, 0.37516, 0.33411, 0.53864, 0.46765, 0.31555, 0.86871, 0.11930, 0.38679, 0.31585, 0.46869, 0.10834, 0.48966, 0.50937, 0.08248, 0.14948, 0.46247, 0.62779, 0.50911, 0.15394, 0.14299, 0.19951, 0.50812, 0.14574, 0.45546, 0.48220, 0.52807, 0.43387, 0.28569, 0.36720, 0.41557, 0.57665, 0.39320, 0.11477, 0.07737, 0.17834, 0.34004, 0.43562, 0.22527,Lesao_Benigna
 0.39695, 0.41784, 0.73405, 0.60344, 0.60273, 0.67937, 0.74443, 0.54286, 0.54025, 0.42593, 0.44589, 0.36392, 0.57901, 0.39489, 0.48971, 0.73511, 0.60344, 0.60662, 0.67924, 0.74399, 0.54271, 0.53766, 0.50073, 0.42724, 0.38086, 0.65119, 0.40052, 0.54759, 0.74581, 0.60347, 0.63716, 0.67832, 0.74206, 0.53308, 0.52993, 0.55657, 0.39155, 0.38090, 0.59989, 0.39080, 0.50326, 0.72375, 0.60351, 0.55854, 0.67740, 0.74264, 0.54741, 0.54416, 0.51419, 0.48003, 0.39486, 0.66635, 0.95738, 0.52551, 0.60042, 0.18742, 0.86580, 0.60120, 0.69871, 0.41096, 0.31925, 0.55502, 0.22498, 0.34377, 0.54355, 0.78024, 0.59056, 0.25726, 0.34306, 0.46177, 0.45863, 0.87593, 0.45452, 0.65539, 0.45251, 0.79872, 0.09320, 0.03296, 0.26662, 0.47183, 0.46099, 0.37167, 0.27206, 0.11500, 0.70749, 0.52431, 0.39521, 0.31182, 0.74691, 0.51574, 0.60503, 0.33944, 0.31811, 0.55408, 0.36283, 0.33051, 0.83100, 0.69326, 0.49536, 0.58773, 0.31182, 0.71282, 0.51584, 0.59513, 0.36404, 0.33105, 0.51604, 0.40812, 0.35255, 0.88092, 0.70291, 0.49992, 0.56115, 0.31181, 0.70731, 0.51647, 0.58607, 0.34411, 0.33408, 0.53370, 0.39630, 0.35344, 0.84273, 0.68402, 0.54947, 0.43262, 0.31180, 0.66827, 0.51670, 0.58548, 0.37512, 0.34614, 0.56562, 0.46854, 0.37544, 0.89202, 0.07450, 0.42702, 0.64401, 0.69594, 0.18017, 0.81098, 0.70111, 0.17509, 0.39155, 0.39815, 0.52684, 0.65057, 0.11360, 0.29409, 0.18426, 0.76800, 0.40996, 0.41543, 0.57014, 0.70827, 0.26652, 0.47240, 0.34985, 0.42166, 0.58620, 0.61765, 0.13135, 0.21196, 0.19938, 0.20723, 0.47938, 0.73154,Lesao_Benigna
 0.34696, 0.76597, 0.26336, 0.55071, 0.41758, 0.65138, 0.39270, 0.56681, 0.56223, 0.77329, 0.59767, 0.53557, 0.96270, 0.34632, 0.80585, 0.32781, 0.55071, 0.44420, 0.65140, 0.38262, 0.56694, 0.55578, 0.81423, 0.56139, 0.56300, 0.97486, 0.35298, 0.81729, 0.41495, 0.55076, 0.48751, 0.65010, 0.39111, 0.55276, 0.54249, 0.82344, 0.51825, 0.55530, 0.96584, 0.34464, 0.81725, 0.31168, 0.55080, 0.41756, 0.64879, 0.38370, 0.56834, 0.55639, 0.82596, 0.58812, 0.57495, 0.97555, 0.78054, 0.55210, 0.72102, 0.25178, 0.61826, 0.32368, 0.59109, 0.05170, 0.25910, 0.22914, 0.22076, 0.16166, 0.55288, 0.45994, 0.56250, 0.39177, 0.47073, 0.50308, 0.20463, 0.35960, 0.24196, 0.70315, 0.28090, 0.51817, 0.53140, 0.38547, 0.46270, 0.36718, 0.65797, 0.20919, 0.59212, 0.64729, 0.68778, 0.49051, 0.47175, 0.42809, 0.78385, 0.51552, 0.63595, 0.33224, 0.29857, 0.52738, 0.30215, 0.21177, 0.76803, 0.68348, 0.39091, 0.86382, 0.42810, 0.77331, 0.51541, 0.64847, 0.34285, 0.30349, 0.42019, 0.31406, 0.18885, 0.81703, 0.69267, 0.36104, 0.91080, 0.42809, 0.78729, 0.51597, 0.63407, 0.32442, 0.30206, 0.40553, 0.28675, 0.18268, 0.76089, 0.67617, 0.41706, 0.73999, 0.42809, 0.74664, 0.51607, 0.64603, 0.35076, 0.31363, 0.44301, 0.35253, 0.18771, 0.82616, 0.14384, 0.37878, 0.44900, 0.67276, 0.22059, 0.62160, 0.59125, 0.27957, 0.55255, 0.30079, 0.42240, 0.84792, 0.24507, 0.31962, 0.00133, 0.84878, 0.09487, 0.44008, 0.43809, 0.62651, 0.12886, 0.32253, 0.46512, 0.39890, 0.62711, 0.54261, 0.26428, 0.10663, 0.29886, 0.54193, 0.51175, 0.56359,Lesao_Benigna
